index,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
11042,201306,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10946
11043,201306,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,6336
11044,201306,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,6272
11045,201306,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,140615
11046,201306,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,143535
11047,201306,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,6228
11048,201306,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,6524
11049,201306,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,13659
11050,201306,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,14320
11051,201306,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,9640
11052,201306,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,9072
11053,201306,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,16200
11054,201306,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,15943
11055,201306,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8270
11056,201306,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,8621
11057,201306,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6398
11058,201306,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6895
11059,201306,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,49622
11060,201306,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,49663
11061,201306,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,12040
11062,201306,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,12061
11063,201306,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6556
11064,201306,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6675
11065,201306,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2673
11066,201306,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2814
11067,201306,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,24075
11068,201306,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,24583
11069,201306,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10065
11070,201306,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,11440
11071,201306,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5879
11072,201306,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,5932
11073,201306,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15351
11074,201306,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15609
11075,201306,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 1,B,84406
11076,201306,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 1,B,84132
11077,201306,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,25592
11078,201306,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,25795
11079,201306,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,52640
11080,201306,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,53562
11081,201306,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,1772
11082,201306,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 1,B,1050
11083,201306,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 1,B,2971
11084,201306,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,9754
11085,201306,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,10146
11086,201306,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,140791
11087,201306,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,141819
11088,201306,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,512
11089,201306,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,6134
11090,201306,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,6491
11091,201306,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6429
11092,201306,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6544
11093,201306,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5238
11094,201306,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5617
11095,201306,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,74291
11096,201306,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,74553
11097,201306,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,288888
11098,201306,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,297792
11099,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,35262
11100,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,43008
11101,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,309798
11102,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,302480
11103,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,7318
11104,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,67609
11105,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,71081
11106,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,10530
11107,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7595
11108,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,11776
11109,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,13459
11110,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,44647
11111,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,47204
11112,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,19687
11113,201306,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,21191
11114,201306,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,169663
11115,201306,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,176345
11116,201306,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,4926
11117,201306,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,5429
11118,201306,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10722
11119,201306,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10865
11120,201306,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,7091
11121,201306,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,7565
11122,201306,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,1570
11123,201306,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,1878
11124,201306,XL Airways France,SE,XL Airways France,SE,International,Europe,Thru / Transit,Other,International,A,526
11125,201307,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,5822
11126,201307,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,5564
11127,201307,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,14752
11128,201307,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,13663
11129,201307,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,22127
11130,201307,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,20495
11131,201307,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,8771
11132,201307,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,8163
11133,201307,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,20870
11134,201307,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,18442
11135,201307,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9521
11136,201307,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,9348
11137,201307,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,9870
11138,201307,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,10649
11139,201307,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,283
11140,201307,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,3628
11141,201307,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,42833
11142,201307,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,39287
11143,201307,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7419
11144,201307,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,138
11145,201307,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7180
11146,201307,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7418
11147,201307,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5764
11148,201307,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,131615
11149,201307,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,127146
11150,201307,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8801
11151,201307,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7498
11152,201307,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,19581
11153,201307,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,18240
11154,201307,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,17961
11155,201307,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,18859
11156,201307,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,11401
11157,201307,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9110
11158,201307,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,6565
11159,201307,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5299
11160,201307,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,155529
11161,201307,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,151670
11162,201307,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,6860
11163,201307,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,5499
11164,201307,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,16313
11165,201307,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13649
11166,201307,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,10003
11167,201307,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,8725
11168,201307,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,16041
11169,201307,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,15686
11170,201307,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8536
11171,201307,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,8786
11172,201307,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,4439
11173,201307,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,4794
11174,201307,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7299
11175,201307,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5256
11176,201307,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,51884
11177,201307,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,50788
11178,201307,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,12357
11179,201307,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,11365
11180,201307,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,8371
11181,201307,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,7093
11182,201307,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2732
11183,201307,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2954
11184,201307,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,26240
11185,201307,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,23794
11186,201307,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,12214
11187,201307,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8642
11188,201307,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6511
11189,201307,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6299
11190,201307,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,16004
11191,201307,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14946
11192,201307,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,85905
11193,201307,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,85639
11194,201307,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,19914
11195,201307,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,19194
11196,201307,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,41461
11197,201307,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,42052
11198,201307,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1544
11199,201307,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 1,B,2585
11200,201307,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 1,B,4128
11201,201307,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,7601
11202,201307,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,7564
11203,201307,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,132913
11204,201307,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,133573
11205,201307,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,377
11206,201307,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,8219
11207,201307,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,7823
11208,201307,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6786
11209,201307,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6483
11210,201307,Swissport USA,,Swissport USA,,International,Europe,Deplaned,Other,International,A,276
11211,201307,Swissport USA,,Swissport USA,,International,Europe,Enplaned,Other,International,A,276
11212,201307,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,6289
11213,201307,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,6829
11214,201307,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,73551
11215,201307,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,71393
11216,201307,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,33478
11217,201307,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,37293
11218,201307,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,625885
11219,201307,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,622871
11220,201307,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,4252
11221,201307,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,66429
11222,201307,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,61102
11223,201307,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,9364
11224,201307,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,10189
11225,201307,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,18263
11226,201307,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,16893
11227,201307,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,44850
11228,201307,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,42904
11229,201307,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,21510
11230,201307,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,20854
11231,201307,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,170816
11232,201307,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,169718
11233,201307,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5039
11234,201307,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,4749
11235,201307,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,11275
11236,201307,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10227
11237,201307,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,7856
11238,201307,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,7508
11239,201307,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,3046
11240,201307,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,2378
11241,201308,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,6299
11242,201308,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,5960
11243,201308,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,14796
11244,201308,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,14843
11245,201308,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,22195
11246,201308,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,22265
11247,201308,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,9032
11248,201308,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,9346
11249,201308,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,20181
11250,201308,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,19596
11251,201308,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9250
11252,201308,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8334
11253,201308,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,10735
11254,201308,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,10796
11255,201308,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,335
11256,201308,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,3918
11257,201308,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,47134
11258,201308,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,41419
11259,201308,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7315
11260,201308,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7019
11261,201308,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7516
11262,201308,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6544
11263,201308,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,134893
11264,201308,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,136380
11265,201308,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8771
11266,201308,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6924
11267,201308,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18714
11268,201308,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19492
11269,201308,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,19222
11270,201308,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,17904
11271,201308,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10949
11272,201308,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9951
11273,201308,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,6718
11274,201308,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,6066
11275,201308,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,153474
11276,201308,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,156176
11277,201308,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,6855
11278,201308,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,5842
11279,201308,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,15527
11280,201308,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13949
11281,201308,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,10393
11282,201308,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,9602
11283,201308,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,17546
11284,201308,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,17584
11285,201308,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8845
11286,201308,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,8571
11287,201308,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5703
11288,201308,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6000
11289,201308,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7344
11290,201308,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5746
11291,201308,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,51419
11292,201308,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,52071
11293,201308,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,12426
11294,201308,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,12271
11295,201308,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,8567
11296,201308,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,7668
11297,201308,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2889
11298,201308,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2988
11299,201308,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,25167
